ASV,seed23_run2,seed105_run3,seed12_run4
ASV3642,3,6,1
ASV3643,3,6,1
ASV3644,3,6,1
ASV3645,3,6,1
ASV3651,3,6,1
ASV3654,3,6,1
ASV3656,3,6,1
ASV3658,3,6,1
ASV3659,3,6,1
ASV3661,3,6,1
ASV3665,3,6,1
ASV3666,3,6,1
ASV3668,3,6,1
ASV3669,3,6,1
ASV3671,3,6,1
ASV3672,3,6,1
ASV3673,3,6,1
ASV3677,3,6,1
ASV3679,3,6,1
ASV3680,3,6,1
ASV3685,3,6,1
ASV3686,3,6,13
ASV3689,3,6,1
ASV3691,3,6,1
ASV3694,3,6,1
ASV3695,3,6,1
ASV3696,3,6,1
ASV3697,3,6,1
ASV3698,3,6,1
ASV3699,3,6,1
ASV3701,3,6,1
ASV3702,3,6,1
ASV3703,3,6,1
ASV3704,3,6,1
ASV3707,3,6,1
ASV3709,3,6,1
ASV3711,3,6,1
ASV3712,3,6,1
ASV3714,3,6,1
ASV3715,3,6,1
ASV3718,3,6,1
ASV3720,3,6,1
ASV3722,3,6,1
ASV3723,3,6,1
ASV3724,3,6,1
ASV3726,3,6,1
ASV3727,3,6,1
ASV3728,3,6,1
ASV3729,3,6,1
ASV3730,3,6,1
ASV3731,3,6,1
ASV3737,3,6,1
ASV3738,3,6,1
ASV3740,3,6,1
ASV3741,3,6,1
ASV3744,3,6,1
ASV3746,3,6,1
ASV3747,3,6,1
ASV3748,3,6,1
ASV3751,3,6,1
ASV3752,3,6,1
ASV3754,3,6,1
ASV3755,3,6,1
ASV3756,3,6,1
ASV3761,3,6,1
ASV3762,3,6,1
ASV3765,3,6,1
ASV3766,3,6,1
ASV3768,3,6,1
ASV3770,3,6,1
ASV3771,3,6,1
ASV3772,3,6,1
ASV3775,3,6,1
ASV3777,3,6,1
ASV3780,3,6,1
ASV3781,3,6,1
ASV3782,3,6,1
ASV3784,3,6,1
ASV3785,3,6,1
ASV3786,3,6,1
ASV3788,3,6,1
ASV3790,3,6,1
ASV3791,3,6,1
ASV3794,3,6,1
ASV3795,3,6,1
ASV3799,3,6,1
ASV3804,3,6,1
ASV3805,3,6,1
ASV3807,3,6,1
ASV3808,3,6,1
ASV3809,3,6,1
ASV3810,3,6,1
ASV3811,3,6,1
ASV3813,3,6,1
ASV3814,3,6,1
ASV3815,3,6,1
ASV3816,3,6,1
ASV3817,3,6,1
ASV3818,3,6,1
ASV3819,3,6,1
ASV3821,3,6,1
ASV3822,3,6,1
ASV3823,3,6,1
ASV3824,3,6,1
ASV3825,3,6,1
ASV3826,3,6,1
ASV3828,3,6,1
ASV3831,3,6,1
ASV3832,3,6,1
ASV3835,3,6,1
ASV3836,3,6,1
ASV3837,3,6,1
ASV3838,3,6,1
ASV3842,3,6,1
ASV3844,3,6,1
ASV3845,3,6,1
ASV3846,3,6,1
ASV3848,3,6,1
ASV3849,3,6,1
ASV3851,3,6,1
ASV3852,3,6,1
ASV3853,3,6,1
ASV3854,3,6,1
ASV3855,3,6,1
ASV3856,3,6,1
ASV3857,3,6,1
ASV3860,3,6,1
ASV3861,3,6,1
ASV3862,3,6,1
ASV3863,3,6,1
ASV3864,3,6,1
ASV3865,3,6,1
ASV3866,3,6,1
ASV3867,3,6,1
ASV3868,3,6,1
ASV3869,3,6,1
ASV3871,3,6,1
ASV3872,3,6,1
ASV3874,3,6,1
ASV3875,3,6,1
ASV3876,3,6,1
ASV3877,3,6,1
ASV3879,3,6,1
ASV3880,3,6,13
ASV3883,3,6,1
ASV3885,3,6,1
ASV3891,3,6,1
ASV3892,3,6,1
ASV3893,3,6,1
ASV3894,3,6,1
ASV3896,3,6,1
ASV3897,3,6,1
ASV3899,3,6,1
ASV3901,3,6,1
ASV3903,3,6,1
ASV3904,3,6,1
ASV3907,3,6,1
ASV3908,3,6,1
ASV3912,3,6,1
ASV3914,3,6,1
ASV3915,3,6,1
ASV3917,3,6,1
ASV3918,3,6,1
ASV3919,3,6,1
ASV3920,3,6,1
ASV3922,3,6,1
ASV3923,3,6,1
ASV3924,3,6,1
ASV3925,3,6,1
ASV3926,3,6,1
ASV3930,3,6,1
ASV3931,3,6,1
ASV3932,3,6,1
ASV3937,3,6,1
ASV3940,3,6,1
ASV3942,3,6,1
ASV3943,3,6,1
ASV3944,3,6,1
ASV3946,3,6,1
ASV3947,3,6,1
ASV3948,3,6,1
ASV3951,3,6,1
ASV3954,3,6,1
ASV3957,3,6,1
ASV3958,3,6,1
ASV3960,3,6,1
ASV3963,3,6,1
ASV3965,3,6,1
ASV3966,3,6,1
ASV3969,3,6,13
ASV3972,3,6,1
ASV3973,3,6,1
ASV3976,3,6,1
ASV3978,3,6,1
ASV3981,3,6,1
ASV3982,3,6,1
ASV3983,3,6,1
ASV3985,3,6,1
ASV3986,3,6,1
ASV3990,3,6,1
ASV3992,3,6,1
ASV3993,3,6,1
ASV3994,3,6,1
ASV3997,3,6,1
ASV3998,3,6,1
ASV4000,3,6,1
ASV4003,3,6,1
ASV4006,3,6,1
ASV4007,3,6,1
ASV4008,3,6,1
ASV4009,3,6,1
ASV4010,3,6,1
ASV4011,3,6,1
ASV4012,3,6,1
ASV4013,3,6,1
ASV4017,3,6,1
ASV4018,3,6,1
ASV4021,3,6,1
ASV4023,3,6,1
ASV4025,3,6,1
ASV4027,3,6,1
ASV4029,3,6,1
ASV4030,3,6,1
ASV4031,3,6,1
ASV4033,3,6,1
ASV4034,3,6,1
ASV4037,3,6,1
ASV4038,3,6,1
ASV4039,3,6,1
ASV4040,3,6,1
ASV4042,3,6,1
ASV4044,3,6,1
ASV4046,3,6,1
ASV4047,3,6,1
ASV4048,3,6,1
ASV4049,3,6,1
ASV4050,3,6,13
ASV4053,3,6,1
ASV4054,3,6,1
ASV4055,3,6,1
ASV4058,3,6,1
ASV4059,3,6,1
ASV4060,3,6,1
ASV4064,3,6,1
ASV4065,3,6,1
ASV4066,3,6,1
ASV4076,3,6,1
ASV4077,3,6,1
ASV4078,3,6,1
ASV4079,3,6,1
ASV4080,3,6,1
ASV4081,3,6,1
ASV4082,3,6,1
ASV4091,3,6,1
ASV4093,3,6,1
ASV4094,3,6,1
ASV4095,3,6,1
ASV4096,3,6,1
ASV4099,3,6,1
ASV4100,3,6,1
ASV4102,3,6,1
ASV4104,3,6,1
ASV4105,3,6,1
ASV4107,3,6,1
ASV4110,3,6,1
ASV4115,3,6,1
ASV4116,3,6,1
ASV4117,3,6,1
ASV4119,3,6,1
ASV4121,3,6,1
ASV4123,3,6,1
ASV4124,3,6,1
ASV4129,3,6,1
ASV4130,3,6,1
ASV4132,3,6,1
ASV4135,3,6,1
ASV4136,3,6,1
ASV4137,3,6,1
ASV4138,3,6,1
ASV4139,3,6,1
ASV4141,3,6,1
ASV4142,3,6,1
ASV4144,3,6,1
ASV4145,3,6,1
ASV4146,3,6,1
ASV4149,3,6,1
ASV4150,3,6,1
ASV4151,3,6,1
ASV4152,3,6,1
ASV4157,3,6,1
ASV4159,3,6,1
ASV4160,3,6,1
ASV4162,3,6,1
ASV4163,3,6,1
ASV4168,3,6,1
ASV4169,3,6,1
ASV4171,3,6,1
ASV4174,3,6,1
ASV4175,3,6,1
ASV4177,3,6,1
ASV4179,3,6,1
ASV4180,3,6,1
ASV4182,3,6,1
ASV4184,3,6,1
ASV4185,3,6,1
ASV4189,3,6,1
ASV4190,3,6,1
ASV4191,3,6,1
ASV4192,3,6,1
ASV4195,3,6,1
ASV4197,3,6,1
ASV4199,3,6,1
ASV4201,3,6,1
ASV4203,3,6,1
ASV4205,3,6,1
ASV4207,3,6,1
ASV4209,3,6,1
ASV4210,3,6,1
ASV4214,3,6,1
ASV4215,3,6,1
ASV4216,3,6,1
ASV4217,3,6,1
ASV4223,3,6,1
ASV4225,3,6,1
ASV4227,3,6,1
ASV4229,3,6,1
ASV4230,3,6,1
ASV4232,3,6,1
ASV4233,3,6,1
ASV4235,3,6,1
ASV4236,3,6,1
ASV4237,3,6,1
ASV4238,3,6,1
ASV4239,3,6,1
ASV4240,3,6,1
ASV4243,3,6,1
ASV4244,3,6,1
ASV4245,3,6,1
ASV4246,3,6,1
ASV4247,3,6,1
ASV4248,3,6,1
ASV4249,3,6,1
ASV4252,3,6,1
ASV4253,3,6,1
ASV4254,3,6,1
ASV4257,3,6,1
ASV4259,3,6,1
ASV4260,3,6,1
ASV4261,3,6,1
ASV4264,3,6,1
ASV4267,3,6,1
ASV4268,3,6,1
ASV4273,3,6,1
ASV4275,3,6,1
ASV4277,3,6,1
ASV4279,3,6,1
ASV4280,3,6,1
ASV4281,3,6,1
ASV4282,3,6,1
ASV4284,3,6,1
ASV4285,3,6,1
ASV4291,3,6,1
ASV4293,3,6,1
ASV4294,3,6,1
ASV4297,3,6,1
ASV4301,3,6,1
ASV4302,3,6,1
ASV4303,3,6,1
ASV4313,3,6,1
ASV4315,3,6,1
ASV4317,3,6,1
ASV4319,3,6,1
ASV4322,3,6,1
ASV4326,3,6,1
ASV4327,3,6,1
ASV4328,3,6,1
ASV4330,3,6,1
ASV4331,3,6,1
ASV4332,3,6,1
ASV4333,3,6,1
ASV4334,3,6,1
ASV4335,3,6,1
ASV4338,3,6,1
ASV4340,3,6,1
ASV4341,3,6,1
ASV4347,3,6,1
ASV4349,3,6,1
ASV4352,3,6,1
ASV4353,3,6,1
ASV4354,3,6,1
ASV4355,3,6,1
ASV4356,3,6,1
ASV4358,3,6,1
ASV4361,3,6,1
ASV4362,3,6,1
ASV4363,3,6,1
ASV4364,3,6,1
ASV4367,3,6,1
ASV4368,3,6,1
ASV4369,3,6,1
ASV4370,3,6,1
ASV4375,3,6,1
ASV4383,3,6,1
ASV4384,3,6,1
ASV4385,3,6,1
ASV4387,3,6,1
ASV4392,3,6,1
ASV4394,3,6,1
ASV4395,3,6,1
ASV4398,3,6,1
ASV4401,3,6,1
ASV4403,3,6,1
ASV4404,3,6,1
ASV4406,3,6,1
ASV4407,3,6,1
ASV4408,3,6,1
ASV4409,3,6,1
ASV4410,3,6,1
ASV4411,3,6,1
ASV4415,3,6,1
ASV4419,3,6,1
ASV4420,3,6,1
ASV4422,3,6,1
ASV4424,3,6,1
ASV4425,3,6,1
ASV4426,3,6,1
ASV4427,3,6,1
ASV4431,3,6,1
ASV4439,3,6,1
ASV4440,3,6,1
ASV4441,3,6,1
ASV4442,3,6,1
ASV4444,3,6,1
ASV4445,3,6,1
ASV4447,3,6,1
ASV4449,3,6,1
ASV4451,3,6,1
ASV4452,3,6,1
ASV4454,3,6,1
ASV4455,3,6,1
ASV4457,3,6,1
ASV4458,3,6,1
ASV4459,3,6,1
ASV4460,3,6,1
ASV4464,3,6,1
ASV4465,3,6,1
ASV4466,3,6,1
ASV4467,3,6,1
ASV4469,3,6,1
ASV4470,3,6,1
ASV4471,3,6,1
ASV4472,3,6,1
ASV4474,3,6,1
ASV4476,3,6,1
ASV4477,3,6,1
ASV4478,3,6,1
ASV4479,3,6,1
ASV4481,3,6,1
ASV4485,3,6,1
ASV4487,3,6,1
ASV4488,3,6,1
ASV4490,3,6,1
ASV4494,3,6,1
ASV4496,3,6,1
ASV4497,3,6,1
ASV4499,3,6,1
ASV4500,3,6,1
ASV4501,3,6,1
ASV4508,3,6,1
ASV4511,3,6,1
ASV4513,3,6,1
ASV4517,3,6,1
ASV4518,3,6,1
ASV4521,3,6,1
ASV4522,3,6,1
ASV4523,3,6,1
ASV4524,3,6,1
ASV4527,3,6,1
ASV4528,3,6,1
ASV4529,3,6,1
ASV4532,3,6,1
ASV4535,3,6,1
ASV4536,3,6,1
ASV4537,3,6,1
ASV4541,3,6,1
ASV4543,3,6,1
ASV4544,3,6,1
ASV4545,3,6,1
ASV4546,3,6,1
ASV4549,3,6,1
ASV4554,3,6,1
ASV4555,3,6,1
ASV4557,3,6,1
ASV4558,3,6,1
ASV4559,3,6,1
ASV4560,3,6,1
ASV4562,3,6,1
ASV4564,3,6,1
ASV4567,3,6,1
ASV4568,3,6,1
ASV4569,3,6,1
ASV4571,3,6,1
ASV4572,3,6,1
ASV4574,3,6,1
ASV4576,3,6,1
ASV4577,3,6,1
ASV4578,3,6,1
ASV4580,3,6,1
ASV4582,3,6,1
ASV4584,3,6,1
ASV4585,3,6,1
ASV4587,3,6,1
ASV4588,3,6,1
ASV4591,3,6,1
ASV4597,3,6,1
ASV4598,3,6,1
ASV4600,3,6,1
ASV4602,3,6,1
ASV4604,3,6,1
ASV4606,3,6,1
ASV4607,3,6,1
ASV4608,3,6,1
ASV4609,3,6,1
ASV4610,3,6,1
ASV4614,3,6,1
ASV4615,3,6,1
ASV4619,3,6,1
ASV4620,3,6,1
ASV4623,3,6,1
ASV4626,3,6,1
ASV4633,3,6,1
ASV4635,3,6,1
ASV4638,3,6,1
ASV4642,3,6,1
ASV4643,3,6,1
ASV4646,3,6,1
ASV4649,3,6,1
ASV4652,3,6,1
ASV4653,3,6,1
ASV4654,3,6,1
ASV4658,3,6,1
ASV4659,3,6,1
ASV4661,3,6,1
ASV4662,3,6,1
ASV4663,3,6,1
ASV4664,3,6,1
ASV4665,3,6,1
ASV4667,3,6,1
ASV4668,3,6,1
ASV4669,3,6,1
ASV4672,3,6,1
ASV4673,3,6,1
ASV4674,3,6,1
ASV4676,3,6,1
ASV4682,3,6,1
ASV4686,3,6,1
ASV4688,3,6,1
ASV4693,3,6,1
ASV4696,3,6,1
ASV4697,3,6,1
ASV4700,3,6,1
ASV4702,3,6,1
ASV4707,3,6,1
ASV4710,3,6,1
ASV4717,3,6,1
ASV4718,3,6,1
ASV4719,3,6,1
ASV4720,3,6,1
ASV4722,3,6,1
ASV4726,3,6,1
ASV4727,3,6,1
ASV4728,3,6,1
ASV4729,3,6,1
ASV4730,3,6,1
ASV4733,3,6,1
ASV4735,3,6,1
ASV4737,3,6,1
ASV4738,3,6,1
ASV4740,3,6,1
ASV4742,3,6,1
ASV4744,3,6,1
ASV4745,3,6,1
ASV4746,3,6,1
ASV4747,3,6,1
ASV4749,3,6,1
ASV4751,3,6,1
ASV4752,3,6,1
ASV4754,3,6,1
ASV4757,3,6,1
ASV4761,3,6,1
ASV4762,3,6,1
ASV4765,3,6,1
ASV4769,3,6,1
ASV4770,3,6,1
ASV4778,3,6,1
ASV4780,3,6,1
ASV4783,3,6,1
ASV4786,3,6,1
ASV4787,3,6,1
ASV4789,3,6,1
ASV4790,3,6,1
ASV4791,3,6,1
ASV4792,3,6,1
ASV4793,3,6,1
ASV4794,3,6,1
ASV4796,3,6,1
ASV4797,3,6,1
ASV4805,3,6,1
ASV4806,3,6,1
ASV4808,3,6,1
ASV4809,3,6,1
ASV4810,3,6,1
ASV4813,3,6,1
ASV4814,3,6,1
ASV4816,3,6,1
ASV4817,3,6,1
ASV4821,3,6,1
ASV4825,3,6,1
ASV4829,3,6,1
ASV4830,3,6,1
ASV4836,3,6,1
ASV4839,3,6,1
ASV4841,3,6,1
ASV4842,3,6,1
ASV4843,3,6,1
ASV4844,3,6,1
ASV4845,3,6,1
ASV4846,3,6,1
ASV4847,3,6,1
ASV4850,3,6,1
ASV4855,3,6,1
ASV4860,3,6,1
ASV4861,3,6,1
ASV4862,3,6,1
ASV4864,3,6,1
ASV4865,3,6,1
ASV4866,3,6,1
ASV4867,3,6,1
ASV4868,3,6,1
ASV4870,3,6,1
ASV4871,3,6,1
ASV4872,3,6,1
ASV4876,3,6,1
ASV4877,3,6,1
ASV4878,3,6,1
ASV4881,3,6,1
ASV4883,3,6,1
ASV4884,3,6,1
ASV4887,3,6,1
ASV4890,3,6,1
ASV4892,3,6,1
ASV4894,3,6,1
ASV4895,3,6,1
ASV4896,3,6,1
ASV4899,3,6,1
ASV4901,3,6,1
ASV4902,3,6,1
ASV4903,3,6,1
ASV4904,3,6,1
ASV4905,3,6,1
ASV4907,3,6,1
ASV4910,3,6,1
ASV4911,3,6,1
ASV4913,3,6,1
ASV4916,3,6,1
ASV4918,3,6,1
ASV4920,3,6,1
ASV4921,3,6,1
ASV4923,3,6,1
ASV4924,3,6,1
ASV4925,3,6,1
ASV4926,3,6,1
ASV4927,3,6,1
ASV4928,3,6,1
ASV4929,3,6,1
ASV4933,3,6,13
ASV4935,3,6,1
ASV4938,3,6,1
ASV4939,3,6,1
ASV4941,3,6,13
ASV4942,3,6,1
ASV4944,3,6,1
ASV4945,3,6,1
ASV4946,3,6,1
ASV4947,3,6,1
ASV4949,3,6,1
ASV4950,3,6,1
ASV4952,3,6,1
ASV4953,3,6,1
ASV4954,3,6,1
ASV4959,3,6,1
ASV4960,3,6,1
ASV4961,3,6,1
ASV4962,3,6,1
ASV4965,3,6,1
ASV4968,3,6,1
ASV4971,3,6,1
ASV4972,3,6,1
ASV4975,3,6,1
ASV4976,3,6,1
ASV4977,3,6,1
ASV4978,3,6,1
ASV4979,3,6,1
ASV4981,3,6,1
ASV4982,3,6,1
ASV4985,3,6,1
ASV4988,3,6,1
ASV4989,3,6,1
ASV4990,3,6,1
ASV4992,3,6,1
ASV4994,3,6,1
ASV4995,3,6,1
ASV4996,3,6,1
ASV4997,3,6,1
ASV4998,3,6,1
ASV5001,3,6,1
ASV5004,3,6,1
ASV5007,3,6,1
ASV5011,3,6,1
ASV5012,3,6,1
ASV5013,3,6,1
ASV5015,3,6,1
ASV5016,3,6,1
ASV5017,3,6,1
ASV5018,3,6,1
ASV5019,3,6,1
ASV5020,3,6,1
ASV5021,3,6,1
ASV5022,3,6,1
ASV5027,3,6,1
ASV5029,3,6,1
ASV5030,3,6,1
ASV5033,3,6,1
ASV5035,3,6,1
ASV5036,3,6,1
ASV5038,3,6,1
ASV5040,3,6,1
ASV5043,3,6,1
ASV5048,3,6,1
ASV5049,3,6,1
ASV5050,3,6,1
ASV5051,3,6,1
ASV5052,3,6,1
ASV5055,3,6,1
ASV5057,3,6,1
ASV5058,3,6,1
ASV5059,3,6,1
ASV5060,3,6,1
ASV5061,3,6,1
ASV5063,3,6,1
ASV5064,3,6,1
ASV5067,3,6,1
ASV5069,3,6,1
ASV5084,3,6,1
ASV5086,3,6,1
ASV5088,3,6,1
ASV5089,3,6,1
ASV5091,3,6,1
ASV5092,3,6,1
ASV5093,3,6,1
ASV5095,3,6,1
ASV5098,3,6,1
ASV5099,3,6,1
ASV5101,3,6,1
ASV5102,3,6,1
ASV5105,3,6,1
ASV5106,3,6,1
ASV5111,3,6,1
ASV5112,3,6,1
ASV5113,3,6,1
ASV5115,3,6,1
ASV5116,3,6,1
ASV5123,3,6,1
ASV5126,3,6,1
ASV5128,3,6,1
ASV5131,3,6,1
ASV5139,3,6,1
ASV5140,3,6,1
ASV5143,3,6,1
ASV5144,3,6,1
ASV5145,3,6,1
ASV5146,3,6,13
ASV5149,3,6,1
ASV5151,3,6,1
ASV5152,3,6,1
ASV5153,3,6,1
ASV5156,3,6,1
ASV5158,3,6,1
ASV5159,3,6,1
ASV5160,3,6,1
ASV5161,3,6,1
ASV5163,3,6,1
ASV5164,3,6,1
ASV5165,3,6,1
ASV5168,3,6,1
ASV5169,3,6,1
ASV5172,3,6,1
ASV5173,3,6,1
ASV5174,3,6,1
ASV5180,3,6,1
ASV5182,3,6,1
ASV5184,3,6,1
ASV5185,3,6,1
ASV5186,3,6,1
ASV5187,3,6,1
ASV5191,3,6,1
ASV5192,3,6,1
ASV5194,3,6,1
ASV5195,3,6,1
ASV5197,3,6,1
ASV5201,3,6,1
ASV5204,3,6,1
ASV5205,3,6,1
ASV5206,3,6,1
ASV5207,3,6,1
ASV5208,3,6,1
ASV5211,3,6,1
ASV5214,3,6,1
ASV5220,3,6,1
ASV5222,3,6,1
ASV5224,3,6,1
ASV5225,3,6,1
ASV5227,3,6,13
ASV5229,3,6,1
ASV5230,3,6,1
ASV5231,3,6,1
ASV5232,3,6,1
ASV5238,3,6,1
ASV5241,3,6,1
ASV5243,3,6,1
ASV5249,3,6,1
ASV5252,3,6,1
ASV5256,3,6,1
ASV5260,3,6,1
ASV5261,3,6,1
ASV5262,3,6,1
ASV5264,3,6,1
ASV5266,3,6,1
ASV5267,3,6,1
ASV5269,3,6,1
ASV5274,3,6,1
ASV5276,3,6,1
ASV5277,3,6,1
ASV5279,3,6,1
ASV5283,3,6,1
ASV5287,3,6,1
ASV5288,3,6,1
ASV5289,3,6,1
ASV5290,3,6,1
ASV5291,3,6,1
ASV5295,3,6,1
ASV5296,3,6,1
ASV5297,3,6,1
ASV5300,3,6,1
ASV5302,3,6,1
ASV5304,3,6,1
ASV5308,3,6,1
ASV5310,3,6,1
ASV5311,3,6,1
ASV5312,3,6,1
ASV5314,3,6,1
ASV5316,3,6,1
ASV5318,3,6,1
ASV5319,3,6,1
ASV5322,3,6,1
ASV5323,3,6,1
ASV5324,3,6,1
ASV5325,3,6,1
ASV5326,3,6,1
ASV5330,3,6,1
ASV5331,3,6,1
ASV5332,3,6,1
ASV5333,3,6,1
ASV5335,3,6,1
ASV5336,3,6,1
ASV5341,3,6,1
ASV5343,3,6,1
ASV5345,3,6,1
ASV5346,3,6,1
ASV5347,3,6,1
ASV5349,3,6,1
ASV5354,3,6,1
ASV5356,3,6,1
ASV5357,3,6,1
ASV5358,3,6,1
ASV5361,3,6,1
ASV5364,3,6,1
ASV5365,3,6,1
ASV5367,3,6,1
ASV5372,3,6,1
ASV5374,3,6,1
ASV5375,3,6,1
ASV5378,3,6,1
ASV5379,3,6,1
ASV5385,3,6,1
ASV5388,3,6,1
ASV5389,3,6,1
ASV5394,3,6,1
ASV5399,3,6,1
ASV5400,3,6,1
ASV5401,3,6,1
ASV5403,3,6,1
ASV5404,3,6,1
ASV5405,3,6,1
ASV5409,3,6,1
ASV5410,3,6,1
ASV5412,3,6,1
ASV5413,3,6,1
ASV5414,3,6,1
ASV5419,3,6,1
ASV5422,3,6,1
ASV5427,3,6,1
ASV5435,3,6,1
ASV5436,3,6,1
ASV5437,3,6,1
ASV5440,3,6,1
ASV5441,3,6,1
ASV5444,3,6,1
ASV5450,3,6,1
ASV5453,3,6,1
ASV5456,3,6,1
ASV5457,3,6,1
ASV5458,3,6,1
ASV5461,3,6,1
ASV5464,3,6,1
ASV5466,3,6,1
ASV5473,3,6,1
ASV5474,3,6,1
ASV5480,3,6,1
ASV5481,3,6,1
ASV5486,3,6,1
ASV5490,3,6,1
ASV5491,3,6,1
ASV5492,3,6,1
ASV5497,3,6,1
ASV5499,3,6,1
ASV5501,3,6,1
ASV5503,3,6,1
ASV5504,3,6,1
ASV5505,3,6,1
ASV5506,3,6,1
ASV5507,3,6,1
ASV5508,3,6,1
ASV5511,3,6,1
ASV5512,3,6,1
ASV5513,3,6,1
ASV5520,3,6,1
ASV5524,3,6,1
ASV5529,3,6,1
ASV5530,3,6,1
ASV5532,3,6,1
ASV5534,3,6,1
ASV5536,3,6,1
ASV5537,3,6,1
ASV5542,3,6,1
ASV5547,3,6,1
ASV5550,3,6,1
ASV5554,3,6,1
ASV5557,3,6,1
ASV5560,3,6,1
ASV5562,3,6,1
ASV5563,3,6,1
ASV5564,3,6,1
ASV5566,3,6,1
ASV5567,3,6,1
ASV5568,3,6,1
ASV5571,3,6,1
ASV5578,3,6,1
ASV5581,3,6,1
ASV5582,3,6,1
ASV5586,3,6,1
ASV5591,3,6,1
ASV5592,3,6,1
ASV5594,3,6,1
ASV5595,3,6,1
ASV5597,3,6,1
ASV5598,3,6,1
ASV5600,3,6,1
ASV5605,3,6,1
ASV5606,3,6,1
ASV5611,3,6,1
ASV5614,3,6,1
ASV5618,3,6,1
ASV5619,3,6,1
ASV5620,3,6,1
ASV5622,3,6,1
ASV5624,3,6,1
ASV5628,3,6,1
ASV5631,3,6,1
ASV5632,3,6,1
ASV5633,3,6,1
ASV5634,3,6,1
ASV5635,3,6,1
ASV5638,3,6,1
ASV5640,3,6,1
ASV5641,3,6,1
ASV5642,3,6,13
ASV5643,3,6,1
ASV5644,3,6,1
ASV5652,3,6,1
ASV5654,3,6,1
ASV5661,3,6,1
ASV5665,3,6,1
ASV5666,3,6,1
ASV5672,3,6,1
ASV5673,3,6,1
ASV5677,3,6,1
ASV5681,3,6,1
ASV5682,3,6,1
ASV5685,3,6,1
ASV5687,3,6,1
ASV5688,3,6,1
ASV5690,3,6,1
ASV5692,3,6,1
ASV5693,3,6,1
ASV5695,3,6,1
ASV5697,3,6,1
ASV5700,3,6,1
ASV5708,3,6,1
ASV5709,3,6,1
ASV5710,3,6,1
ASV5711,3,6,1
ASV5715,3,6,1
ASV5717,3,6,1
ASV5724,3,6,1
ASV5725,3,6,1
ASV5726,3,6,1
ASV5727,3,6,13
ASV5732,3,6,1
ASV5734,3,6,1
ASV5736,3,6,1
ASV5737,3,6,1
ASV5743,3,6,1
ASV5746,3,6,1
ASV5747,3,6,1
ASV5748,3,6,1
ASV5749,3,6,1
ASV5750,3,6,1
ASV5752,3,6,1
ASV5753,3,6,1
ASV5755,3,6,1
ASV5758,3,6,1
ASV5759,3,6,1
ASV5763,3,6,1
ASV5764,3,6,1
ASV5765,3,6,1
ASV5768,3,6,1
ASV5772,3,6,1
ASV5778,3,6,1
ASV5781,3,6,1
ASV5784,3,6,1
ASV5786,3,6,1
ASV5787,3,6,1
ASV5788,3,6,1
ASV5789,3,6,1
ASV5790,3,6,1
ASV5793,3,6,1
ASV5795,3,6,1
ASV5800,3,6,1
ASV5802,3,6,1
ASV5803,3,6,1
ASV5804,3,6,1
ASV5805,3,6,1
ASV5807,3,6,1
ASV5809,3,6,1
ASV5811,3,6,1
ASV5813,3,6,1
ASV5818,3,6,1
ASV5820,3,6,1
ASV5824,3,6,1
ASV5825,3,6,1
ASV5826,3,6,1
ASV5828,3,6,1
ASV5832,3,6,1
ASV5833,3,6,1
ASV5834,3,6,1
ASV5835,3,6,1
ASV5837,3,6,1
ASV5838,3,6,1
ASV5841,3,6,1
ASV5843,3,6,1
ASV5845,3,6,1
ASV5846,3,6,1
ASV5850,3,6,1
ASV5851,3,6,1
ASV5853,3,6,1
ASV5856,3,6,1
ASV5857,3,6,1
ASV5859,3,6,1
ASV5860,3,6,13
ASV5861,3,6,1
ASV5863,3,6,1
ASV5864,3,6,1
ASV5867,3,6,1
ASV5868,3,6,1
ASV5870,3,6,1
ASV5871,3,6,1
ASV5876,3,6,1
ASV5881,3,6,1
ASV5884,3,6,1
ASV5889,3,6,1
ASV5892,3,6,1
ASV5895,3,6,1
ASV5898,3,6,1
ASV5901,3,6,1
ASV5906,3,6,1
ASV5908,3,6,1
ASV5909,3,6,1
ASV5910,3,6,1
ASV5911,3,6,1
ASV5918,3,6,1
ASV5919,3,6,1
ASV5920,3,6,1
ASV5921,3,6,1
ASV5922,3,6,1
ASV5923,3,6,1
ASV5924,3,6,1
ASV5927,3,6,1
ASV5929,3,6,1
ASV5933,3,6,1
ASV5939,3,6,1
ASV5941,3,6,1
ASV5943,3,6,1
ASV5944,3,6,1
ASV5946,3,6,1
ASV5947,3,6,1
ASV5948,3,6,1
ASV5949,3,6,1
ASV5951,3,6,1
ASV5954,3,6,1
ASV5957,3,6,1
ASV5958,3,6,1
ASV5959,3,6,1
ASV5963,3,6,1
ASV5965,3,6,1
ASV5967,3,6,1
ASV5975,3,6,1
ASV5976,3,6,1
ASV5979,3,6,1
ASV5987,3,6,1
ASV5990,3,6,1
ASV5994,3,6,1
ASV5995,3,6,1
ASV5998,3,6,1
ASV5999,3,6,1
ASV6003,3,6,1
ASV6007,3,6,1
ASV6008,3,6,1
ASV6013,3,6,1
ASV6015,3,6,1
ASV6017,3,6,1
ASV6019,3,6,1
ASV6021,3,6,1
ASV6023,3,6,1
ASV6026,3,6,1
ASV6028,3,6,1
ASV6030,3,6,1
ASV6034,3,6,1
ASV6035,3,6,1
ASV6039,3,6,1
ASV6040,3,6,1
ASV6043,3,6,1
ASV6045,3,6,1
ASV6046,3,6,1
